order_id,order_date,Customers,city,state,product_name,brand_name,category_name,store_name,staffName,total_units,Revenue
971,2017-06-22,Londa Gould,Corpus Christi,TX,Trek Remedy 29 Carbon Frameset - 2016,Trek,Mountain Bikes,Rowlett Bikes,Kali Vargas,2,3599.98
972,2017-06-23,Claudio Wise,Kingston,NY,Electra Townie 3i EQ (20-inch) - Boys' - 2017,Electra,Children Bicycles,Baldwin Bikes,Venita Daniel,1,489.99
972,2017-06-23,Claudio Wise,Kingston,NY,Trek Boone Race Shop Limited - 2017,Trek,Cyclocross Bicycles,Baldwin Bikes,Venita Daniel,1,3499.99
973,2017-06-24,Cindi Larson,Howard Beach,NY,Sun Bicycles Atlas X-Type - 2017,Sun Bicycles,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,1,416.99
973,2017-06-24,Cindi Larson,Howard Beach,NY,Surly Karate Monkey 27.5+ Frameset - 2017,Surly,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,2,4999.98
973,2017-06-24,Cindi Larson,Howard Beach,NY,Trek Fuel EX 8 29 - 2016,Trek,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,2,5799.98
973,2017-06-24,Cindi Larson,Howard Beach,NY,Trek Remedy 9.8 - 2017,Trek,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,2,10599.98
974,2017-06-24,Julienne Moody,Fort Worth,TX,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Electra,Children Bicycles,Rowlett Bikes,Kali Vargas,2,539.98
974,2017-06-24,Julienne Moody,Fort Worth,TX,Surly Wednesday Frameset - 2017,Surly,Mountain Bikes,Rowlett Bikes,Kali Vargas,2,939.98
975,2017-06-25,Lavinia Cotton,East Northport,NY,Sun Bicycles Drifter 7 - 2017,Sun Bicycles,Comfort Bicycles,Baldwin Bikes,Marcelene Boyer,2,941.98
976,2017-06-25,Myrl Gay,Garland,TX,Electra Townie Original 7D EQ - 2016,Electra,Comfort Bicycles,Rowlett Bikes,Layla Terrell,2,1199.98
976,2017-06-25,Myrl Gay,Garland,TX,Trek Stache 5 - 2017,Trek,Mountain Bikes,Rowlett Bikes,Layla Terrell,1,1499.99
977,2017-06-26,Alfredo Dodson,Depew,NY,Sun Bicycles Brickell Tandem CB - 2017,Sun Bicycles,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,2,1523.98
977,2017-06-26,Alfredo Dodson,Depew,NY,Sun Bicycles Cruz 7 - 2017,Sun Bicycles,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,2,833.98
977,2017-06-26,Alfredo Dodson,Depew,NY,Surly Big Dummy Frameset - 2017,Surly,Mountain Bikes,Baldwin Bikes,Venita Daniel,1,999.99
977,2017-06-26,Alfredo Dodson,Depew,NY,Surly Steamroller - 2017,Surly,Road Bikes,Baldwin Bikes,Venita Daniel,2,1751.98
978,2017-06-26,Raphael O'neil,Fairport,NY,Electra Townie Original 7D - 2015/2016,Electra,Comfort Bicycles,Baldwin Bikes,Marcelene Boyer,2,999.98
978,2017-06-26,Raphael O'neil,Fairport,NY,Sun Bicycles Cruz 3 - 2017,Sun Bicycles,Comfort Bicycles,Baldwin Bikes,Marcelene Boyer,2,899.98
978,2017-06-26,Raphael O'neil,Fairport,NY,Sun Bicycles Cruz 3 - Women's - 2017,Sun Bicycles,Comfort Bicycles,Baldwin Bikes,Marcelene Boyer,2,899.98
979,2017-06-26,Romeo Steele,Port Jefferson Station,NY,Electra Townie Original 21D - 2016,Electra,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,2,1099.98
979,2017-06-26,Romeo Steele,Port Jefferson Station,NY,Sun Bicycles Atlas X-Type - 2017,Sun Bicycles,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,2,833.98
979,2017-06-26,Romeo Steele,Port Jefferson Station,NY,Surly Steamroller - 2017,Surly,Road Bikes,Baldwin Bikes,Marcelene Boyer,1,875.99
979,2017-06-26,Romeo Steele,Port Jefferson Station,NY,Trek Domane S 6 - 2017,Trek,Road Bikes,Baldwin Bikes,Marcelene Boyer,1,2699.99
980,2017-06-26,Bettie Glover,Euless,TX,Electra Townie Original 7D - 2017,Electra,Cruisers Bicycles,Rowlett Bikes,Layla Terrell,1,489.99
980,2017-06-26,Bettie Glover,Euless,TX,Trek Conduit+ - 2016,Trek,Electric Bikes,Rowlett Bikes,Layla Terrell,1,2999.99
980,2017-06-26,Bettie Glover,Euless,TX,Trek Domane SL 6 - 2017,Trek,Road Bikes,Rowlett Bikes,Layla Terrell,2,6999.98
981,2017-06-26,Cecilia Camacho,Desoto,TX,Electra Cruiser 1 (24-Inch) - 2016,Electra,Children Bicycles,Rowlett Bikes,Kali Vargas,2,539.98
981,2017-06-26,Cecilia Camacho,Desoto,TX,"Electra Girl's Hawaii 1 16"" - 2017",Electra,Children Bicycles,Rowlett Bikes,Kali Vargas,2,599.98
981,2017-06-26,Cecilia Camacho,Desoto,TX,Sun Bicycles Spider 3i - 2017,Sun Bicycles,Mountain Bikes,Rowlett Bikes,Kali Vargas,1,832.99
981,2017-06-26,Cecilia Camacho,Desoto,TX,Surly Troll Frameset - 2017,Surly,Mountain Bikes,Rowlett Bikes,Kali Vargas,2,1665.98
981,2017-06-26,Cecilia Camacho,Desoto,TX,Trek Powerfly 8 FS Plus - 2017,Trek,Electric Bikes,Rowlett Bikes,Kali Vargas,1,4999.99
982,2017-06-26,Dollie Cervantes,Fort Worth,TX,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Electra,Children Bicycles,Rowlett Bikes,Layla Terrell,2,539.98
982,2017-06-26,Dollie Cervantes,Fort Worth,TX,Sun Bicycles Drifter 7 - 2017,Sun Bicycles,Comfort Bicycles,Rowlett Bikes,Layla Terrell,1,470.99
982,2017-06-26,Dollie Cervantes,Fort Worth,TX,Surly Steamroller - 2017,Surly,Road Bikes,Rowlett Bikes,Layla Terrell,1,875.99
982,2017-06-26,Dollie Cervantes,Fort Worth,TX,Trek Fuel EX 9.8 29 - 2017,Trek,Mountain Bikes,Rowlett Bikes,Layla Terrell,2,9999.98
983,2017-06-27,Vito Pickett,Canandaigua,NY,Electra Amsterdam Fashion 7i Ladies' - 2017,Electra,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,2,2199.98
983,2017-06-27,Vito Pickett,Canandaigua,NY,Electra Townie Original 7D EQ - Women's - 2016,Electra,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,2,1199.98
983,2017-06-27,Vito Pickett,Canandaigua,NY,Sun Bicycles Cruz 3 - 2017,Sun Bicycles,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,1,449.99
983,2017-06-27,Vito Pickett,Canandaigua,NY,Trek Boone Race Shop Limited - 2017,Trek,Cyclocross Bicycles,Baldwin Bikes,Marcelene Boyer,1,3499.99
983,2017-06-27,Vito Pickett,Canandaigua,NY,Trek Precaliber 12 Girls - 2017,Trek,Children Bicycles,Baldwin Bikes,Marcelene Boyer,1,189.99
984,2017-06-27,Victor Pittman,Astoria,NY,Electra Amsterdam Fashion 7i Ladies' - 2017,Electra,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,2,2199.98
984,2017-06-27,Victor Pittman,Astoria,NY,Electra Townie Original 21D - 2016,Electra,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,1,549.99
984,2017-06-27,Victor Pittman,Astoria,NY,Sun Bicycles Cruz 3 - 2017,Sun Bicycles,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,1,449.99
984,2017-06-27,Victor Pittman,Astoria,NY,Sun Bicycles Drifter 7 - Women's - 2017,Sun Bicycles,Comfort Bicycles,Baldwin Bikes,Venita Daniel,1,470.99
985,2017-06-30,Effie Jenkins,Brentwood,NY,Heller Shagamaw Frame - 2016,Heller,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,2,2641.98
985,2017-06-30,Effie Jenkins,Brentwood,NY,Sun Bicycles Biscayne Tandem CB - 2017,Sun Bicycles,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,2,1295.98
985,2017-06-30,Effie Jenkins,Brentwood,NY,Trek Domane S 5 Disc - 2017,Trek,Road Bikes,Baldwin Bikes,Marcelene Boyer,1,2599.99
986,2017-06-30,Vernell Goff,Monroe,NY,Electra Townie Original 7D EQ - 2016,Electra,Comfort Bicycles,Baldwin Bikes,Venita Daniel,2,1199.98
986,2017-06-30,Vernell Goff,Monroe,NY,Sun Bicycles Biscayne Tandem CB - 2017,Sun Bicycles,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,1,647.99
986,2017-06-30,Vernell Goff,Monroe,NY,Trek Precaliber 12 Boys - 2017,Trek,Children Bicycles,Baldwin Bikes,Venita Daniel,1,189.99
987,2017-07-02,Jeanie Kirkland,Santa Clara,CA,Sun Bicycles Brickell Tandem CB - 2017,Sun Bicycles,Cruisers Bicycles,Santa Cruz Bikes,Mireya Copeland,1,761.99
987,2017-07-02,Jeanie Kirkland,Santa Clara,CA,Sun Bicycles ElectroLite - 2017,Sun Bicycles,Electric Bikes,Santa Cruz Bikes,Mireya Copeland,2,3119.98
987,2017-07-02,Jeanie Kirkland,Santa Clara,CA,Trek Silque SLR 8 Women's - 2017,Trek,Road Bikes,Santa Cruz Bikes,Mireya Copeland,2,12999.98
988,2017-07-02,Honey Camacho,Bayside,NY,Electra Townie Original 21D - 2016,Electra,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,2,1099.98
988,2017-07-02,Honey Camacho,Bayside,NY,Haro Flightline Two 26 Plus - 2017,Haro,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,1,549.99
988,2017-07-02,Honey Camacho,Bayside,NY,Sun Bicycles Spider 3i - 2017,Sun Bicycles,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,1,832.99
989,2017-07-02,Deandrea Vega,Yonkers,NY,Electra Amsterdam Original 3i - 2015/2017,Electra,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,1,659.99
989,2017-07-02,Deandrea Vega,Yonkers,NY,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,Electra,Children Bicycles,Baldwin Bikes,Marcelene Boyer,1,299.99
989,2017-07-02,Deandrea Vega,Yonkers,NY,Heller Shagamaw Frame - 2016,Heller,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,1,1320.99
989,2017-07-02,Deandrea Vega,Yonkers,NY,Sun Bicycles Lil Kitt'n - 2017,Sun Bicycles,Children Bicycles,Baldwin Bikes,Marcelene Boyer,2,219.98
989,2017-07-02,Deandrea Vega,Yonkers,NY,Surly Big Dummy Frameset - 2017,Surly,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,1,999.99
990,2017-07-04,Lolita O'neill,Massapequa Park,NY,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Electra,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,2,539.98
990,2017-07-04,Lolita O'neill,Massapequa Park,NY,Surly Ice Cream Truck Frameset - 2016,Surly,Mountain Bikes,Baldwin Bikes,Venita Daniel,2,939.98
990,2017-07-04,Lolita O'neill,Massapequa Park,NY,Trek Precaliber 24 (21-Speed) - Girls - 2017,Trek,Children Bicycles,Baldwin Bikes,Venita Daniel,1,349.99
990,2017-07-04,Lolita O'neill,Massapequa Park,NY,Trek X-Caliber 8 - 2017,Trek,Mountain Bikes,Baldwin Bikes,Venita Daniel,1,999.99
991,2017-07-06,Hermila Mckay,Coachella,CA,Sun Bicycles Boardwalk (24-inch Wheels) - 2017,Sun Bicycles,Cruisers Bicycles,Santa Cruz Bikes,Mireya Copeland,1,402.99
991,2017-07-06,Hermila Mckay,Coachella,CA,Trek Conduit+ - 2016,Trek,Electric Bikes,Santa Cruz Bikes,Mireya Copeland,2,5999.98
991,2017-07-06,Hermila Mckay,Coachella,CA,Trek Session DH 27.5 Carbon Frameset - 2017,Trek,Mountain Bikes,Santa Cruz Bikes,Mireya Copeland,1,469.99
992,2017-07-07,Vicki Wiggins,Wappingers Falls,NY,Electra Townie 7D (20-inch) - Boys' - 2017,Electra,Children Bicycles,Baldwin Bikes,Venita Daniel,2,679.98
992,2017-07-07,Vicki Wiggins,Wappingers Falls,NY,Electra Townie Original 7D - 2017,Electra,Comfort Bicycles,Baldwin Bikes,Venita Daniel,1,489.99
992,2017-07-07,Vicki Wiggins,Wappingers Falls,NY,Electra Townie Original 7D EQ - Women's - 2016,Electra,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,1,599.99
992,2017-07-07,Vicki Wiggins,Wappingers Falls,NY,Haro SR 1.2 - 2017,Haro,Mountain Bikes,Baldwin Bikes,Venita Daniel,1,869.99
992,2017-07-07,Vicki Wiggins,Wappingers Falls,NY,Trek Slash 8 27.5 - 2016,Trek,Mountain Bikes,Baldwin Bikes,Venita Daniel,1,3999.99
993,2017-07-09,Harold O'connor,Santa Cruz,CA,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,Electra,Children Bicycles,Santa Cruz Bikes,Genna Serrano,2,599.98
993,2017-07-09,Harold O'connor,Santa Cruz,CA,Sun Bicycles Boardwalk (24-inch Wheels) - 2017,Sun Bicycles,Cruisers Bicycles,Santa Cruz Bikes,Genna Serrano,2,805.98
993,2017-07-09,Harold O'connor,Santa Cruz,CA,Surly Straggler - 2016,Surly,Cyclocross Bicycles,Santa Cruz Bikes,Genna Serrano,2,3098
993,2017-07-09,Harold O'connor,Santa Cruz,CA,Surly Troll Frameset - 2017,Surly,Mountain Bikes,Santa Cruz Bikes,Genna Serrano,2,1665.98
993,2017-07-09,Harold O'connor,Santa Cruz,CA,Trek Madone 9.2 - 2017,Trek,Road Bikes,Santa Cruz Bikes,Genna Serrano,1,4999.99
994,2017-07-09,Krystin Marshall,Poughkeepsie,NY,Haro Flightline One ST - 2017,Haro,Mountain Bikes,Baldwin Bikes,Venita Daniel,2,759.98
994,2017-07-09,Krystin Marshall,Poughkeepsie,NY,Haro SR 1.2 - 2017,Haro,Mountain Bikes,Baldwin Bikes,Venita Daniel,1,869.99
994,2017-07-09,Krystin Marshall,Poughkeepsie,NY,Sun Bicycles Revolutions 24 - 2017,Sun Bicycles,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,1,250.99
995,2017-07-11,Basil Ballard,San Lorenzo,CA,Electra Townie 7D (20-inch) - Boys' - 2017,Electra,Children Bicycles,Santa Cruz Bikes,Mireya Copeland,1,339.99
995,2017-07-11,Basil Ballard,San Lorenzo,CA,Electra Townie Original 7D EQ - 2016,Electra,Cruisers Bicycles,Santa Cruz Bikes,Mireya Copeland,2,1199.98
995,2017-07-11,Basil Ballard,San Lorenzo,CA,Trek Precaliber 16 Girls - 2017,Trek,Children Bicycles,Santa Cruz Bikes,Mireya Copeland,1,209.99
996,2017-07-11,Beryl Bennett,Sacramento,CA,Sun Bicycles Cruz 3 - 2017,Sun Bicycles,Cruisers Bicycles,Santa Cruz Bikes,Mireya Copeland,2,899.98
996,2017-07-11,Beryl Bennett,Sacramento,CA,Trek Farley Alloy Frameset - 2017,Trek,Mountain Bikes,Santa Cruz Bikes,Mireya Copeland,1,469.99
997,2017-07-11,Catherine Miles,East Elmhurst,NY,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Electra,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,2,539.98
997,2017-07-11,Catherine Miles,East Elmhurst,NY,Sun Bicycles Streamway 7 - 2017,Sun Bicycles,Comfort Bicycles,Baldwin Bikes,Venita Daniel,2,1067.98
997,2017-07-11,Catherine Miles,East Elmhurst,NY,Trek Girl's Kickster - 2017,Trek,Children Bicycles,Baldwin Bikes,Venita Daniel,2,299.98
998,2017-07-12,Darcie Morgan,Oceanside,NY,Electra Townie Original 7D EQ - 2016,Electra,Comfort Bicycles,Baldwin Bikes,Venita Daniel,2,1199.98
998,2017-07-12,Darcie Morgan,Oceanside,NY,Sun Bicycles Streamway 7 - 2017,Sun Bicycles,Comfort Bicycles,Baldwin Bikes,Venita Daniel,1,533.99
999,2017-07-12,Cyndi Dyer,Baldwin,NY,Electra Amsterdam Original 3i - 2015/2017,Electra,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,2,1319.98
999,2017-07-12,Cyndi Dyer,Baldwin,NY,Sun Bicycles Cruz 3 - 2017,Sun Bicycles,Comfort Bicycles,Baldwin Bikes,Marcelene Boyer,1,449.99
1000,2017-07-12,Lewis Garner,Brentwood,NY,Pure Cycles William 3-Speed - 2016,Pure Cycles,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,2,898
1000,2017-07-12,Lewis Garner,Brentwood,NY,Sun Bicycles Drifter 7 - Women's - 2017,Sun Bicycles,Comfort Bicycles,Baldwin Bikes,Venita Daniel,1,470.99
1000,2017-07-12,Lewis Garner,Brentwood,NY,Sun Bicycles Lil Bolt Type-R - 2017,Sun Bicycles,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,2,693.98
1000,2017-07-12,Lewis Garner,Brentwood,NY,Trek X-Caliber 8 - 2017,Trek,Mountain Bikes,Baldwin Bikes,Venita Daniel,2,1999.98
1001,2017-07-13,Tonda Armstrong,Sunnyside,NY,Haro SR 1.2 - 2017,Haro,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,2,1739.98
1001,2017-07-13,Tonda Armstrong,Sunnyside,NY,Sun Bicycles Biscayne Tandem 7 - 2017,Sun Bicycles,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,1,619.99
1001,2017-07-13,Tonda Armstrong,Sunnyside,NY,Sun Bicycles Drifter 7 - Women's - 2017,Sun Bicycles,Comfort Bicycles,Baldwin Bikes,Marcelene Boyer,1,470.99
1001,2017-07-13,Tonda Armstrong,Sunnyside,NY,Trek Madone 9.2 - 2017,Trek,Road Bikes,Baldwin Bikes,Marcelene Boyer,1,4999.99
1002,2017-07-14,Penni Best,Anaheim,CA,Electra Townie 3i EQ (20-inch) - Boys' - 2017,Electra,Children Bicycles,Santa Cruz Bikes,Genna Serrano,1,489.99
1002,2017-07-14,Penni Best,Anaheim,CA,Sun Bicycles Boardwalk (24-inch Wheels) - 2017,Sun Bicycles,Cruisers Bicycles,Santa Cruz Bikes,Genna Serrano,1,402.99
1002,2017-07-14,Penni Best,Anaheim,CA,Trek Boy's Kickster - 2015/2017,Trek,Children Bicycles,Santa Cruz Bikes,Genna Serrano,1,149.99
1002,2017-07-14,Penni Best,Anaheim,CA,Trek Remedy 29 Carbon Frameset - 2016,Trek,Mountain Bikes,Santa Cruz Bikes,Genna Serrano,2,3599.98
1003,2017-07-14,Marlo Jefferson,Niagara Falls,NY,Trek Session DH 27.5 Carbon Frameset - 2017,Trek,Mountain Bikes,Baldwin Bikes,Venita Daniel,2,939.98
1003,2017-07-14,Marlo Jefferson,Niagara Falls,NY,Trek Silque SLR 8 Women's - 2017,Trek,Road Bikes,Baldwin Bikes,Venita Daniel,2,12999.98
1004,2017-07-14,Ulrike Chan,Port Chester,NY,Surly Troll Frameset - 2017,Surly,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,2,1665.98
1005,2017-07-15,Myung Hooper,Elmont,NY,Electra Amsterdam Fashion 7i Ladies' - 2017,Electra,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,2,2199.98
1005,2017-07-15,Myung Hooper,Elmont,NY,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Electra,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,2,539.98
1005,2017-07-15,Myung Hooper,Elmont,NY,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,Electra,Children Bicycles,Baldwin Bikes,Venita Daniel,1,299.99
1006,2017-07-15,Olimpia Mays,Oakland Gardens,NY,Electra Townie Original 7D EQ - Women's - 2016,Electra,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,1,599.99
1006,2017-07-15,Olimpia Mays,Oakland Gardens,NY,Haro SR 1.3 - 2017,Haro,Mountain Bikes,Baldwin Bikes,Venita Daniel,1,1409.99
1006,2017-07-15,Olimpia Mays,Oakland Gardens,NY,Sun Bicycles Cruz 3 - 2017,Sun Bicycles,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,1,449.99
1006,2017-07-15,Olimpia Mays,Oakland Gardens,NY,Sun Bicycles Lil Bolt Type-R - 2017,Sun Bicycles,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,1,346.99
1006,2017-07-15,Olimpia Mays,Oakland Gardens,NY,Trek Domane SLR 6 Disc - 2017,Trek,Road Bikes,Baldwin Bikes,Venita Daniel,2,10999.98
1007,2017-07-16,Lina Meadows,Glen Cove,NY,"Electra Girl's Hawaii 1 16"" - 2017",Electra,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,1,299.99
1007,2017-07-16,Lina Meadows,Glen Cove,NY,Electra Townie Original 7D EQ - 2016,Electra,Comfort Bicycles,Baldwin Bikes,Marcelene Boyer,1,599.99
1007,2017-07-16,Lina Meadows,Glen Cove,NY,Haro Downtown 16 - 2017,Haro,Children Bicycles,Baldwin Bikes,Marcelene Boyer,2,659.98
1007,2017-07-16,Lina Meadows,Glen Cove,NY,Sun Bicycles Cruz 3 - 2017,Sun Bicycles,Comfort Bicycles,Baldwin Bikes,Marcelene Boyer,2,899.98
1007,2017-07-16,Lina Meadows,Glen Cove,NY,Surly Straggler 650b - 2016,Surly,Cyclocross Bicycles,Baldwin Bikes,Marcelene Boyer,1,1680.99
1008,2017-07-16,Arie Hunter,Flushing,NY,"Electra Girl's Hawaii 1 16"" - 2017",Electra,Children Bicycles,Baldwin Bikes,Marcelene Boyer,1,299.99
1008,2017-07-16,Arie Hunter,Flushing,NY,Ritchey Timberwolf Frameset - 2016,Ritchey,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,1,749.99
1008,2017-07-16,Arie Hunter,Flushing,NY,Sun Bicycles Atlas X-Type - 2017,Sun Bicycles,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,1,416.99
1009,2017-07-16,Patsy Russo,Rowlett,TX,"Electra Girl's Hawaii 1 16"" - 2017",Electra,Children Bicycles,Rowlett Bikes,Kali Vargas,2,599.98
1009,2017-07-16,Patsy Russo,Rowlett,TX,Haro SR 1.1 - 2017,Haro,Mountain Bikes,Rowlett Bikes,Kali Vargas,1,539.99
1010,2017-07-18,Jacquline Duncan,Jackson Heights,NY,Sun Bicycles Cruz 7 - Women's - 2017,Sun Bicycles,Comfort Bicycles,Baldwin Bikes,Venita Daniel,2,833.98
1011,2017-07-18,Travis Goodman,Los Banos,CA,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,Electra,Children Bicycles,Santa Cruz Bikes,Genna Serrano,2,599.98
1011,2017-07-18,Travis Goodman,Los Banos,CA,Electra Townie Original 7D EQ - 2016,Electra,Cruisers Bicycles,Santa Cruz Bikes,Genna Serrano,2,1199.98
1011,2017-07-18,Travis Goodman,Los Banos,CA,Sun Bicycles Cruz 3 - 2017,Sun Bicycles,Cruisers Bicycles,Santa Cruz Bikes,Genna Serrano,2,899.98
1011,2017-07-18,Travis Goodman,Los Banos,CA,Trek Precaliber 12 Girls - 2017,Trek,Children Bicycles,Santa Cruz Bikes,Genna Serrano,1,189.99
1012,2017-07-18,Eric Hardin,Jamaica,NY,Electra Townie Original 7D - 2017,Electra,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,1,489.99
1012,2017-07-18,Eric Hardin,Jamaica,NY,Trek Remedy 29 Carbon Frameset - 2016,Trek,Mountain Bikes,Baldwin Bikes,Venita Daniel,1,1799.99
1013,2017-07-19,Babara Ochoa,Scarsdale,NY,Sun Bicycles ElectroLite - 2017,Sun Bicycles,Electric Bikes,Baldwin Bikes,Marcelene Boyer,2,3119.98
1014,2017-07-19,Oliva Blackwell,Elmhurst,NY,Electra Amsterdam Fashion 7i Ladies' - 2017,Electra,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,2,2199.98
1014,2017-07-19,Oliva Blackwell,Elmhurst,NY,Electra Savannah 3i (20-inch) - Girl's - 2017,Electra,Children Bicycles,Baldwin Bikes,Marcelene Boyer,1,349.99
1014,2017-07-19,Oliva Blackwell,Elmhurst,NY,Haro SR 1.2 - 2017,Haro,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,2,1739.98
1014,2017-07-19,Oliva Blackwell,Elmhurst,NY,Trek Domane S 5 Disc - 2017,Trek,Road Bikes,Baldwin Bikes,Marcelene Boyer,1,2599.99
1015,2017-07-19,India Barron,Huntington,NY,Electra Cruiser 1 (24-Inch) - 2016,Electra,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,1,269.99
1015,2017-07-19,India Barron,Huntington,NY,Electra Townie 7D (20-inch) - Boys' - 2017,Electra,Children Bicycles,Baldwin Bikes,Venita Daniel,2,679.98
1015,2017-07-19,India Barron,Huntington,NY,Sun Bicycles Brickell Tandem 7 - 2017,Sun Bicycles,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,2,1499.98
1015,2017-07-19,India Barron,Huntington,NY,Surly Ice Cream Truck Frameset - 2016,Surly,Mountain Bikes,Baldwin Bikes,Venita Daniel,2,939.98
1016,2017-07-19,Jasper Castro,Forney,TX,"Electra Girl's Hawaii 1 16"" - 2017",Electra,Cruisers Bicycles,Rowlett Bikes,Layla Terrell,2,599.98
1017,2017-07-20,Nettie Mcdaniel,South Ozone Park,NY,Electra Amsterdam Original 3i Ladies' - 2017,Electra,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,2,1319.98
1017,2017-07-20,Nettie Mcdaniel,South Ozone Park,NY,Electra Glam Punk 3i Ladies' - 2017,Electra,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,2,1599.98
1017,2017-07-20,Nettie Mcdaniel,South Ozone Park,NY,Electra Townie 3i EQ (20-inch) - Boys' - 2017,Electra,Children Bicycles,Baldwin Bikes,Marcelene Boyer,1,489.99
1017,2017-07-20,Nettie Mcdaniel,South Ozone Park,NY,Pure Cycles Western 3-Speed - Women's - 2015/2016,Pure Cycles,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,2,898
1017,2017-07-20,Nettie Mcdaniel,South Ozone Park,NY,Trek Precaliber 16 Boys - 2017,Trek,Children Bicycles,Baldwin Bikes,Marcelene Boyer,1,209.99
1018,2017-07-22,Barry Buckner,Centereach,NY,"Electra Girl's Hawaii 1 16"" - 2017",Electra,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,2,599.98
1018,2017-07-22,Barry Buckner,Centereach,NY,Electra Savannah 3i (20-inch) - Girl's - 2017,Electra,Children Bicycles,Baldwin Bikes,Marcelene Boyer,2,699.98
1018,2017-07-22,Barry Buckner,Centereach,NY,Trek Precaliber 24 (21-Speed) - Girls - 2017,Trek,Children Bicycles,Baldwin Bikes,Marcelene Boyer,1,349.99
1019,2017-07-22,Edra Fitzgerald,Central Islip,NY,Haro Flightline One ST - 2017,Haro,Mountain Bikes,Baldwin Bikes,Venita Daniel,1,379.99
1019,2017-07-22,Edra Fitzgerald,Central Islip,NY,Haro Shredder 20 Girls - 2017,Haro,Children Bicycles,Baldwin Bikes,Venita Daniel,2,419.98
1019,2017-07-22,Edra Fitzgerald,Central Islip,NY,Surly Ice Cream Truck Frameset - 2017,Surly,Mountain Bikes,Baldwin Bikes,Venita Daniel,1,999.99
1019,2017-07-22,Edra Fitzgerald,Central Islip,NY,Surly Steamroller - 2017,Surly,Road Bikes,Baldwin Bikes,Venita Daniel,1,875.99
1020,2017-07-23,Emmitt Sanchez,New York,NY,Electra Moto 1 - 2016,Electra,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,1,529.99
1020,2017-07-23,Emmitt Sanchez,New York,NY,Electra Townie Original 7D EQ - Women's - 2016,Electra,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,2,1199.98
